id,kode_provinsi,nama_provinsi,bps_kode_kabupaten_kota,bps_nama_kabupaten_kota,bps_kode_kecamatan,bps_nama_kecamatan,bps_kode_desa_kelurahan,bps_desa_kelurahan,kemendagri_kode_kecamatan,kemendagri_nama_kecamatan,kemendagri_kode_desa_kelurahan,kemendagri_nama_desa_kelurahan,lokasi_rth,jenis_rth,luas_rth,satuan,tahun
63,32,JAWA BARAT,3273,KOTA BANDUNG,3273260,CIDADAP,3273260002,CIUMBULEUIT,32.73.08,CIDADAP,32.73.08.1002,CIUMBULEUIT,RANCABENTANG RW 06,RTH,30000,METER PERSEGI,2022
64,32,JAWA BARAT,3273,KOTA BANDUNG,3273260,CIDADAP,3273260002,CIUMBULEUIT,32.73.08,CIDADAP,32.73.08.1002,CIUMBULEUIT,BUKIT MULYA,RTH,20000,METER PERSEGI,2022
65,32,JAWA BARAT,3273,KOTA BANDUNG,3273260,CIDADAP,3273260002,CIUMBULEUIT,32.73.08,CIDADAP,32.73.08.1002,CIUMBULEUIT,CURUG DAGO RW 08,KEBUN,40000,METER PERSEGI,2022
66,32,JAWA BARAT,3273,KOTA BANDUNG,3273260,CIDADAP,3273260002,CIUMBULEUIT,32.73.08,CIDADAP,32.73.08.1002,CIUMBULEUIT,NYALINDUNG RW 09,KEBUN,30000,METER PERSEGI,2022
67,32,JAWA BARAT,3273,KOTA BANDUNG,3273260,CIDADAP,3273260002,CIUMBULEUIT,32.73.08,CIDADAP,32.73.08.1002,CIUMBULEUIT,CIHANJA RW 10,KEBUN,30000,METER PERSEGI,2022
68,32,JAWA BARAT,3273,KOTA BANDUNG,3273260,CIDADAP,3273260002,CIUMBULEUIT,32.73.08,CIDADAP,32.73.08.1002,CIUMBULEUIT,CIKADU RW 11,KEBUN,20000,METER PERSEGI,2022
69,32,JAWA BARAT,3273,KOTA BANDUNG,3273260,CIDADAP,3273260002,CIUMBULEUIT,32.73.08,CIDADAP,32.73.08.1002,CIUMBULEUIT,PT DAM RW 09 & RWÃÂ  01,RTH,60000,METER PERSEGI,2022
70,32,JAWA BARAT,3273,KOTA BANDUNG,3273260,CIDADAP,3273260001,HEGARMANAH,32.73.08,CIDADAP,32.73.08.1001,HEGARMANAH,JL. SILIWANGI RW 10,TAMAN KOTA,1800,METER PERSEGI,2023
71,32,JAWA BARAT,3273,KOTA BANDUNG,3273260,CIDADAP,3273260001,HEGARMANAH,32.73.08,CIDADAP,32.73.08.1001,HEGARMANAH,JL. HEGARMANAH TENGAH RW03,TAMAN KOTA,900,METER PERSEGI,2023
72,32,JAWA BARAT,3273,KOTA BANDUNG,3273260,CIDADAP,3273260001,HEGARMANAH,32.73.08,CIDADAP,32.73.08.1001,HEGARMANAH,JL. HEGARMANAH TENGAH RW08,TAMAN KANTOR,100,METER PERSEGI,2023
73,32,JAWA BARAT,3273,KOTA BANDUNG,3273260,CIDADAP,3273260003,LEDENG,32.73.08,CIDADAP,32.73.08.1003,LEDENG,RW 02,TAMAN PERUMAHAN,100,METER PERSEGI,2023
74,32,JAWA BARAT,3273,KOTA BANDUNG,3273260,CIDADAP,3273260003,LEDENG,32.73.08,CIDADAP,32.73.08.1003,LEDENG,RW 06,TAMAN PERUMAHAN,50,METER PERSEGI,2023
75,32,JAWA BARAT,3273,KOTA BANDUNG,3273260,CIDADAP,3273260003,LEDENG,32.73.08,CIDADAP,32.73.08.1003,LEDENG,RW 04,TAMAN PERUMAHAN,300,METER PERSEGI,2023
76,32,JAWA BARAT,3273,KOTA BANDUNG,3273260,CIDADAP,3273260002,CIUMBULEUIT,32.73.08,CIDADAP,32.73.08.1002,CIUMBULEUIT,KEBON DALAPAN RW 03 & RW 11,TPU,10000,METER PERSEGI,2023
77,32,JAWA BARAT,3273,KOTA BANDUNG,3273260,CIDADAP,3273260002,CIUMBULEUIT,32.73.08,CIDADAP,32.73.08.1002,CIUMBULEUIT,CINUTUG RW 05,TPU,10000,METER PERSEGI,2023
78,32,JAWA BARAT,3273,KOTA BANDUNG,3273260,CIDADAP,3273260002,CIUMBULEUIT,32.73.08,CIDADAP,32.73.08.1002,CIUMBULEUIT,BENGKOK RW 01,TPU,10000,METER PERSEGI,2023
79,32,JAWA BARAT,3273,KOTA BANDUNG,3273260,CIDADAP,3273260002,CIUMBULEUIT,32.73.08,CIDADAP,32.73.08.1002,CIUMBULEUIT,CURUG DAGO RW 08,TPU,500,METER PERSEGI,2023
